playerid,BBrefMinorsID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,firstname,lastname,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debutYear,finalGame,college,lahmanID,MlbID,SeamheadsRetroID,holtzID,BBrefMLBid,Ethnicity,Arm Slot,,,,,,,,,,
13931,53931,,,1991,3,13,South Korea,,,,,,,,,Timothy edward,Butler,,Timothy Edward Butler,,188,74,R,R,2019,2019,,13931,,,,13931,Asian,4,,,,,,,,,,
13932,53932,,,1988,12,30,United States,,,,,,,,,Drew,Rucinski,,Andrew James Rucinski,,188,74,R,R,2019,2022,,13932,,,,13932,Asian,4,,,,,,,,,,
13933,53933,,,1994,7,2,Canada,,,,,,,,,Brock,Dykxhoorn,,Brock D. Dykxhoorn,,205,80,R,R,2019,2019,,13933,,,,13933,Asian,4,,,,,,,,,,
13934,53934,,,1989,10,4,United States,,,,,,,,,Casey,Kelly,,Casey Patrick Kelly,,191,75,R,R,2019,2024,,13934,,,,13934,Asian,4,,,,,,,,,,
13936,53936,,,1989,6,23,South Korea,,,,,,,,,Deck,McGuire,,William Deck McGuire,,198,77,R,R,2019,2019,,13936,,,,13936,Asian,4,,,,,,,,,,
13937,53937,,,1991,6,16,South Korea,,,,,,,,,Justin case,Haley,,Justin Case Haley,,195,76,R,R,2019,2019,,13937,,,,13937,Asian,4,,,,,,,,,,
13939,53939,,,1989,2,28,United States,,,,,,,,,Chadwick,Bell,,Chadwick Micah Bell,,190,74,R,L,2019,2020,,13939,,,,13939,Asian,4,,,,,,,,,,
13940,53940,,,1989,7,29,United States,,,,,,,,,Eric,Jokisch,,Eric Spenser Jokisch,,188,74,L,L,2019,2024,,13940,,,,13940,Asian,4,,,,,,,,,,
13941,53941,,,1992,12,4,Dominican Republic,,,,,,,,,Raul,Alcantara,,Raul Alc?ntara,,193,75,R,R,2019,2024,,13941,,,,13941,Asian,4,,,,,,,,,,
14106,54106,,,2000,2,12,South Korea,,Ansan,,,,,,,Yong-joo,Jeon,,Yong-Joo Jeon,,188,74,L,L,2019,2024,,14106,,,,14106,Asian,4,,,,,,,,,,
14128,54128,,,2000,9,15,South Korea,,Seoul,,,,,,,Do-hyun,Kim,,Do-Hyun Kim,,183,72,R,R,2019,2024,,14128,,,,14128,Asian,4,,,,,,,,,,
14129,54129,,,1996,3,23,South Korea,,Seoul,,,,,,,Yun-chul,Park,,Yun-Chul Park,,186,73,R,R,2019,2023,Yonsei University,14129,,,,14129,Asian,4,,,,,,,,,,
14138,54138,,,1995,9,23,South Korea,,Busan,,,,,,,Jung-hyun,Kang,,Jung-Hyun Kang,,180,70,R,R,2019,2022,Wonkwang University,14138,,,,14138,Asian,4,,,,,,,,,,
14144,54144,,,1994,6,14,South Korea,,Bucheon,,,,,,,Seon-tae,Han,,Seon-Tae Han,,183,72,R,R,2019,2022,,14144,,,,14144,Asian,1,,,,,,,,,,
14152,54152,,,2000,1,14,South Korea,,Seoul,,,,,,,Sang-jun,Seo,,Sang-Jun Seo,,193,75,L,R,2019,2024,,14152,,,,14152,Asian,4,,,,,,,,,,
14159,54159,,,2000,11,5,South Korea,,Changwon,,,,,,,Jun-won,Seo,,Jun-Won Seo,,185,72,R,R,2019,2023,,14159,,,,14159,Asian,1,,,,,,,,,,
14162,54162,,,2000,7,10,South Korea,,Seoul,,,,,,,Hyun-soo,Kim,,Hyun-Soo Kim,,185,72,R,R,2019,2024,,14162,,,,14162,Asian,4,,,,,,,,,,
14163,54163,,,1999,4,2,South Korea,,Busan,,,,,,,Jin,Park,,Jin Park,,182,71,R,R,2019,2024,,14163,,,,14163,Asian,4,,,,,,,,,,
14164,54164,,,2000,7,22,South Korea,,Daegu,,,,,,,Young-wahn,Park,,Young-Wahn Park,,183,72,L,R,2019,2023,,14164,,,,14164,Asian,4,,,,,,,,,,
14171,54171,,,2000,6,9,South Korea,,Bucheon,,,,,,,Jun,Rugun,,Jun Rugun,,185,72,R,R,2019,2024,,14171,,,,14171,Asian,4,,,,,,,,,,
14196,54196,,,1999,5,15,South Korea,,Busan,,,,,,,San-heum,Yoon,,San-Heum Yoon,,178,70,R,R,2019,2024,,14196,,,,14196,Asian,4,,,,,,,,,,
14227,54227,,,1987,7,8,South Korea,,,,,,,,,Christian louis patrick,Friedrich,,Christian Louis Patrick Friedrich,,194,76,R,L,2019,2019,,14227,,,,14227,Asian,4,,,,,,,,,,
14480,54480,,,2000,1,12,South Korea,,Jeonju,,,,,,,In-beom,Kim,,In-Beom Kim,,187,73,R,R,2019,2024,,14480,,,,14480,Asian,4,,,,,,,,,,
14564,54564,,,1973,8,1,South Korea,,Gongju,,,,,,,Hyuk,Son,,Hyuk Son,,186,73,R,R,1996,2004,Korea University,14564,,,,14564,Asian,4,,,,,,,,,,
14565,54565,,,1972,6,8,South Korea,,Daegu,,,,,,,Sam-young,Huh,,Sam-Young Huh,,183,72,R,R,1991,1995,,14565,,,,14565,Asian,4,,,,,,,,,,
14572,54572,,,2001,3,26,South Korea,,Seongnam,,,,,,,Ju-yeop,Lee,,Ju-Yeop Lee,,188,74,R,R,2020,2024,,14572,,,,14572,Asian,4,,,,,,,,,,
14573,54573,,,2000,9,30,South Korea,,Gongju,,,,,,,Je,Hwan-Yu,,Je Hwan-Yu,,183,72,L,R,2023,2024,,14573,,,,14573,Asian,4,,,,,,,,,,
14574,54574,,,2001,6,1,South Korea,,Seoul,,,,,,,Se-chang,Choi,,Se-Chang Choi,,187,73,R,R,2020,2024,,14574,,,,14574,Asian,4,,,,,,,,,,
14576,54576,,,2001,6,4,South Korea,,Seongnam,,,,,,,Jong-min,Lee,,Jong-Min Lee,,185,72,L,L,2020,2024,,14576,,,,14576,Asian,4,,,,,,,,,,
14582,54582,,,1991,11,8,South Korea,,,,,,,,,Nick,Kingham,,Nick Kingham,,196,77,R,R,2020,2022,,14582,,,,14582,Asian,4,,,,,,,,,,
14583,54583,,,1994,1,20,Venezuela,,,,,,,,,Ricardo,Pinto,,Ricardo Pinto,,183,72,R,R,2020,2020,,14583,,,,14583,Asian,4,,,,,,,,,,
14588,54588,,,2000,4,3,South Korea,,Gwangju,,,,,,,Yun-sik,Kim,,Yun-Sik Kim,,181,71,L,L,2020,2024,,14588,,,,14588,Asian,4,,,,,,,,,,
14594,54594,,,2001,9,15,South Korea,,Incheon,,,,,,,Hyung-won,Lim,,Hyung-Won Lim,,183,72,R,R,2020,2024,,14594,,,,14594,Asian,4,,,,,,,,,,
14595,54595,,,2000,6,16,South Korea,,Seoul,,,,,,,Ku-beom,Jung,,Ku-Beom Jung,,183,72,L,L,2020,2023,,14595,,,,14595,Asian,4,,,,,,,,,,
14596,54596,,,1990,1,3,South Korea,,,,,,,,,Mike,Wright,,Dennis Michael Mike Wright Jr.,,198,77,R,R,2020,2021,,14596,,,,14596,Asian,4,,,,,,,,,,
14600,54600,,,2001,9,16,South Korea,,Suwon,,,,,,,Hyung-jun,So,,Hyung-Jun So,,189,74,R,R,2020,2024,,14600,,,,14600,Asian,4,,,,,,,,,,
14601,54601,,,2001,12,14,South Korea,,Sokcho,,,,,,,Kang-jun,Lee,,Kang-Jun Lee,,180,70,R,R,2020,2024,,14601,,,,14601,Asian,4,,,,,,,,,,
14607,54607,,,2000,11,15,South Korea,,Cheonan,,,,,,,Ji-sung,Yoo,,Ji-Sung Yoo,,189,74,L,L,2020,2024,,14607,,,,14607,Asian,4,,,,,,,,,,
14609,54609,,,1990,6,26,South Korea,,,,,,,,,Drew,Gagnon,,Andrew M. Drew Gagnon,,193,75,R,R,2020,2020,,14609,,,,14609,Asian,4,,,,,,,,,,
14613,54613,,,2001,6,19,South Korea,,Suwon,,,,,,,Yoon-dong,Heo,,Yoon-Dong Heo,,180,70,L,L,2020,2024,,14613,,,,14613,Asian,4,,,,,,,,,,
14614,54614,,,2001,3,27,South Korea,,Bucheon,,,,,,,Won-pyo,Hong,,Won-Pyo Hong,,183,72,R,R,2020,2024,,14614,,,,14614,Asian,4,,,,,,,,,,
14615,54615,,,2001,11,3,South Korea,,Pohang,,,,,,,Dong-jae,Hwang,,Dong-Jae Hwang,,191,75,R,R,2020,2024,,14615,,,,14615,Asian,4,,,,,,,,,,
14616,54616,,,2000,8,26,South Korea,,Daegu,,,,,,,Seung-min,Lee,,Seung-Min Lee,,174,68,L,L,2020,2024,,14616,,,,14616,Asian,4,,,,,,,,,,
14617,54617,,,1989,5,11,United States,,,,,,,,,David,Buchanan,,David Andrew Buchanan,,190,74,R,R,2020,2023,,14617,,,,14617,Asian,4,,,,,,,,,,
14619,54619,,,2001,2,12,South Korea,,Busan,,,,,,,Ji-min,Nam,,Ji-Min Nam,,181,71,R,R,2020,2024,,14619,,,,14619,Asian,4,,,,,,,,,,
14620,54620,,,2001,6,12,South Korea,,Cheonan,,,,,,,Jee-hoo,Shin,,Jee-Hoo Shin,,198,77,R,R,2020,2023,,14620,,,,14620,Asian,4,,,,,,,,,,
14621,54621,,,2001,3,17,South Korea,,Busan,,,,,,,Seung-joo,Han,,Seung-Joo Han,,183,72,R,R,2020,2024,,14621,,,,14621,Asian,4,,,,,,,,,,
14622,54622,,,2001,6,16,South Korea,,Seongnam,,,,,,,Myung-hyun,Park,,Myung-Hyun Park,,185,72,R,R,2020,2024,,14622,,,,14622,Asian,4,,,,,,,,,,
14623,54623,,,2001,8,27,South Korea,,Jeonju,,,,,,,Jae-min,Park,,Jae-Min Park,,186,73,L,L,2020,2021,,14623,,,,14623,Asian,4,,,,,,,,,,
14624,54624,,,2001,10,10,South Korea,,Changwon,,,,,,,Jun-yong,Choi,,Jun-Yong Choi,,185,72,R,R,2020,2024,,14624,,,,14624,Asian,4,,,,,,,,,,
14625,54625,,,2001,7,20,South Korea,,Daejeon,,,,,,,Min-ki,Hong,,Min-Ki Hong,,185,72,L,L,2020,2024,,14625,,,,14625,Asian,4,,,,,,,,,,
14626,54626,,,1991,10,7,South Korea,,,,,,,,,Adrian,Sampson,,Adrian Sampson,,189,74,R,R,2020,2020,,14626,,,,14626,Asian,4,,,,,,,,,,
14635,54635,,,1996,2,14,South Korea,,Changwon,,,,,,,Min-ki,Kim,,Min-Ki Kim,,177,69,R,R,2020,2022,Chung-Ang University,14635,,,,14635,Asian,4,,,,,,,,,,
14647,54647,,,2001,7,26,South Korea,,Seoul,,,,,,,Tae-kyung,Kang,,Tae-Kyung Kang,,188,74,L,R,2020,2022,,14647,,,,14647,Asian,4,,,,,,,,,,
14654,54654,,,2000,5,7,South Korea,,Busan,,,,,,,Jun-su,Ha,,Jun-Su Ha,,189,74,R,R,2019,2024,,14654,,,,14654,Asian,4,,,,,,,,,,
14657,54657,,,2001,8,2,South Korea,,Changwon,,,,,,,Jae-hyeok,Jang,,Jae-Hyeok Jang,,180,70,R,R,2020,2024,,14657,,,,14657,Asian,4,,,,,,,,,,
14658,54658,,,2001,12,19,South Korea,,Busan,,,,,,,Yong-jun,Choi,,Yong-Jun Choi,,192,75,R,R,2020,2024,,14658,,,,14658,Asian,4,,,,,,,,,,
14682,54682,,,1997,4,15,South Korea,,Hwasun,,,,,,,Seon-ryul,Yang,,Seon-Ryul Yang,,186,73,R,R,2020,2023,Dong-A University,14682,,,,14682,Asian,4,,,,,,,,,,
14687,54687,,,2001,5,10,South Korea,,Incheon,,,,,,,Si-hu,Park,,Si-Hu Park,,182,71,L,L,2020,2024,,14687,,,,14687,Asian,4,,,,,,,,,,
14711,54711,,,2001,7,7,South Korea,,Changwon,,,,,,,Seung-il,Kim,,Seung-il Kim,,183,72,R,R,2021,2024,,14711,,,,14711,Asian,1,,,,,,,,,,
14713,54713,,,2001,2,4,South Korea,,Gwangju,,,,,,,Dong-uk,Oh,,Dong-Uk Oh,,185,72,S,R,2020,2023,,14713,,,,14713,Asian,4,,,,,,,,,,
14714,54714,,,1997,4,11,South Korea,,Suwon,,,,,,,Woong-jung,Chang,,Woong-Jung Chang,,181,71,R,R,2020,2021,Dongguk University,14714,,,,14714,Asian,4,,,,,,,,,,
14731,54731,,,1997,11,12,South Korea,,Changwon,,,,,,,Woong,Park,,Woong Park,,192,75,R,R,2021,2024,Gangneung Yeongdong University,14731,,,,14731,Asian,4,,,,,,,,,,
14732,54732,,,2001,2,12,South Korea,,Seoul,,,,,,,Je-yeong,Jo,,Je-Yeong Jo,,182,71,R,R,2020,2024,,14732,,,,14732,Asian,4,,,,,,,,,,
14733,54733,,,2001,5,1,South Korea,,Busan,,,,,,,Jong-in,Choi,,Jong-In Choi,,185,72,R,R,2021,2024,,14733,,,,14733,Asian,4,,,,,,,,,,
14749,54749,,,1992,9,6,United States,,,,,,,,,Wes,Parsons,,Wes Parsons,,196,77,R,R,2021,2022,,14749,,,,14749,Asian,4,,,,,,,,,,
14750,54750,,,1994,5,3,South Korea,,,,,,,,,Andrew walker,Lockett,,Andrew Walker Lockett,,196,77,R,R,2021,2021,,14750,,,,14750,Asian,4,,,,,,,,,,
14751,54751,,,1989,1,10,Cuba,,,,,,,,,Ariel,Miranda,,Ariel Miranda,,188,74,L,L,2021,2022,,14751,,,,14751,Asian,4,,,,,,,,,,
14753,54753,,,1992,9,11,South Korea,,,,,,,,,Andrew,Suarez,,Andrew Jose Suarez,,185,72,L,L,2021,2021,,14753,,,,14753,Asian,4,,,,,,,,,,
14754,54754,,,1987,8,7,South Korea,,,,,,,,,Joshua,Smith,,Joshua Allen Smith,,188,74,R,R,2021,2021,,14754,,,,14754,Asian,4,,,,,,,,,,
14755,54755,,,1993,2,19,South Korea,,,,,,,,,Daniel,Mengden,,Daniel Joseph Mengden,,185,72,R,R,2021,2021,,14755,,,,14755,Asian,4,,,,,,,,,,
14756,54756,,,1992,12,29,Venezuela,,,,,,,,,Enderson daniel,Franco,,Enderson Daniel Franco,,189,74,R,R,2021,2021,,14756,,,,14756,Asian,4,,,,,,,,,,
14758,54758,,,1992,4,8,South Korea,,,,,,,,,Artie michael,Lewicki,,Artie Michael Lewicki,,190,74,R,R,2021,2021,,14758,,,,14758,Asian,4,,,,,,,,,,
14768,54768,,,2002,6,28,South Korea,,Cheongju,,,,,,,Do-yoon,Kim,,Do-Yoon Kim,,181,71,L,R,2021,2024,,14768,,,,14768,Asian,4,,,,,,,,,,
14776,54776,,,1998,11,30,South Korea,,Pohang,,,,,,,Cha-hyeon,Han,,Cha-Hyeon Han,,180,70,R,R,2021,2024,Sungkyunkwan University,14776,,,,14776,Asian,4,,,,,,,,,,
14780,54780,,,2002,10,14,South Korea,,Seoul,,,,,,,Hyo-jong,Kang,,Hyo-Jong Kang,,182,71,R,R,2021,2024,,14780,,,,14780,Asian,4,,,,,,,,,,
14786,54786,,,1998,6,3,South Korea,,Seoul,,,,,,,Geon-woo,Park,,Geon-Woo Park,,193,75,R,R,2021,2024,Korea University,14786,,,,14786,Asian,4,,,,,,,,,,
14787,54787,,,2000,10,4,South Korea,,Seoul,,,,,,,Seung-jae,Lee,,Seung-Jae Lee,,182,71,R,R,2021,2022,Gangneung Yeongdong University,14787,,,,14787,Asian,4,,,,,,,,,,
14789,54789,,,2001,12,30,South Korea,,Seoul,,,,,,,Min-gi,Jang,,Min-Gi Jang,,182,71,L,L,2021,2024,,14789,,,,14789,Asian,4,,,,,,,,,,
14792,54792,,,2002,7,5,South Korea,,Gangneung,,,,,,,Jin-uk,Kim,,Jin-Uk Kim,,185,72,L,L,2021,2024,,14792,,,,14792,Asian,4,,,,,,,,,,
14793,54793,,,2001,11,9,South Korea,,Changwon,,,,,,,Chang-hoon,Kim,,Chang-Hoon Kim,,185,72,R,R,2021,2023,,14793,,,,14793,Asian,4,,,,,,,,,,
14795,54795,,,2000,3,17,South Korea,,Seoul,,,,,,,Woo-joon,Jung,,Woo-Joon Jung,,180,70,R,R,2021,2024,Gangneung Yeongdong University,14795,,,,14795,Asian,4,,,,,,,,,,
14799,54799,,,2001,10,11,South Korea,,Daejeon,,,,,,,Jae-hee,Lee,,Jae-Hee Lee,,187,73,L,R,2021,2024,,14799,,,,14799,Asian,4,,,,,,,,,,
14803,54803,,,2002,7,12,South Korea,,Incheon,,,,,,,Geon-woo,Kim,,Geon-Woo Kim,,185,72,L,L,2021,2024,,14803,,,,14803,Asian,4,,,,,,,,,,
14808,54808,,,2002,11,16,South Korea,,Suwon,,,,,,,Ki-joong,Kim,,Ki-Joong Kim,,186,73,L,L,2021,2024,,14808,,,,14808,Asian,4,,,,,,,,,,
14809,54809,,,1998,3,16,South Korea,,Suwon,,,,,,,Dong-hyun,Bae,,Dong-Hyun Bae,,183,72,L,R,2021,2024,Hanil Jangsin University,14809,,,,14809,Asian,4,,,,,,,,,,
14816,54816,,,2002,10,3,South Korea,,Seongnam,,,,,,,Kang-hoon,Woo,,Kang-Hoon Woo,,183,72,R,R,2021,2024,,14816,,,,14816,Asian,1,,,,,,,,,,
14847,54847,,,2000,7,18,South Korea,,Gangneung,,,,,,,Mit-eum,Lee,,Mit-Eum Lee,,188,74,R,R,2021,2024,Gangneung Yeongdong University,14847,,,,14847,Asian,4,,,,,,,,,,
14871,54871,,,2002,8,23,South Korea,,Gongju,,,,,,,Kyu-yeon,Kim,,Kyu-Yeon Kim,,183,72,R,R,2021,2024,,14871,,,,14871,Asian,4,,,,,,,,,,
14896,54896,,,1990,5,22,South Korea,,,,,,,,,Samuel joseph,Gaviglio,,Samuel Joseph Gaviglio,,185,72,R,R,2021,2021,,14896,,,,14896,Asian,4,,,,,,,,,,
14898,54898,,,1989,7,1,South Korea,,,,,,,,,Michael paul mike,Montgomery,,Michael Paul Mike Montgomery,,196,77,L,L,2021,2021,,14898,,,,14898,Asian,4,,,,,,,,,,
14994,54994,,,1997,1,23,Japan,,,,,,,,,Bo,Takahashi,,Rodrigo Hitoshi Bo Takahashi,,183,72,R,R,2021,2021,,14994,,,,14994,Asian,4,,,,,,,,,,
14997,54997,,,1996,1,6,South Korea,,,,,,,,,Ronnie ellis,Williams,,Ronnie Ellis Williams,,184,72,R,R,2022,2022,,14997,,,,14997,Asian,4,,,,,,,,,,
14998,54998,,,1989,12,26,South Korea,,,,,,,,,Sean patrick,Nolin,,Sean Patrick Nolin,,193,75,L,L,2022,2022,,14998,,,,14998,Asian,4,,,,,,,,,,
14999,54999,,,1989,11,21,South Korea,,,,,,,,,Robert anthony,Stock,,Robert Anthony Stock,,185,72,R,R,2022,2022,,14999,,,,14999,Asian,4,,,,,,,,,,
15001,55001,,,1989,10,8,Venezuela,,,,,,,,,Albert,Suarez,,Albert Joe Su?rez,,190,74,R,R,2022,2023,,15001,,,,15001,Asian,4,,,,,,,,,,
15007,55007,,,1987,1,12,Dominican Republic,,,,,,,,,Ivan,Nova,,Iv?n Nova,,193,75,R,R,2022,2022,,15007,,,,15007,Asian,4,,,,,,,,,,
15010,55010,,,1992,5,11,South Korea,,,,,,,,,Glenn,Sparkman,,Glenn Sparkman,,189,74,R,R,2022,2022,,15010,,,,15010,Asian,4,,,,,,,,,,
15011,55011,,,1995,10,1,United States,,,,,,,,,Charlie,Barnes,,Charlie Barnes,,189,74,L,L,2022,2024,,15011,,,,15011,Asian,4,,,,,,,,,,
15020,55020,,,1999,12,27,South Korea,,Yongin,,,,,,,Jae-min,Lee,,Jae-Min Lee,,188,74,R,R,2022,2023,Howon University,15020,,,,15020,Asian,4,,,,,,,,,,
15023,55023,,,2003,10,10,South Korea,,Incheon,,,,,,,Tae-hyeon,Yoon,,Tae-Hyeon Yoon,,189,74,R,R,2022,2023,,15023,,,,15023,Asian,1,,,,,,,,,,
15024,55024,,,2002,7,19,South Korea,,Gwangju,,,,,,,Heon-min,Shin,,Heon-Min Shin,,187,73,R,R,2022,2024,,15024,,,,15024,Asian,4,,,,,,,,,,
15028,55028,,,2003,5,14,South Korea,,Incheon,,,,,,,Gi-sun,Lee,,Gi-Sun Lee,,174,68,L,L,2022,2024,,15028,,,,15028,Asian,4,,,,,,,,,,
15032,55032,,,2002,4,16,South Korea,,Daegu,,,,,,,Yeong-jun,Jeon,,Yeong-Jun Jeon,,190,74,R,R,2022,2024,,15032,,,,15032,Asian,4,,,,,,,,,,
15045,55045,,,2003,12,10,South Korea,,Seoul,,,,,,,Min-seok,Lee,,Min-Seok Lee,,189,74,R,R,2022,2024,,15045,,,,15045,Asian,4,,,,,,,,,,
15047,55047,,,2003,9,5,South Korea,,Pohang,,,,,,,Seung-hyun,Jin,,Seung-Hyun Jin,,184,72,L,R,2022,2024,,15047,,,,15047,Asian,4,,,,,,,,,,
15069,55069,,,2003,5,5,South Korea,,Seongnam,,,,,,,Jeong-in,Song,,Jeong-In Song,,187,73,R,R,2022,2023,,15069,,,,15069,Asian,4,,,,,,,,,,
15071,55071,,,2003,7,4,South Korea,,Busan,,,,,,,Suk-won,Yoon,,Suk-Won Yoon,,185,72,L,L,2022,2024,,15071,,,,15071,Asian,4,,,,,,,,,,
15078,55078,,,2003,5,10,South Korea,,Seoul,,,,,,,Won-tae,Cho,,Won-Tae Cho,,186,73,L,L,2022,2023,,15078,,,,15078,Asian,4,,,,,,,,,,
15079,55079,,,2003,8,27,South Korea,,Changwon,,,,,,,Ju-wahn,Kim,,Ju-Wahn Kim,,189,74,L,L,2022,2023,,15079,,,,15079,Asian,4,,,,,,,,,,
15101,55101,,,2003,5,7,South Korea,,Changwon,,,,,,,Won-jae,Lee,,Won-Jae Lee,,187,73,L,L,2022,2024,,15101,,,,15101,Asian,4,,,,,,,,,,
15112,55112,,,1999,5,24,South Korea,,Seoul,,,,,,,Dong-su,Park,,Dong-Su Park,,177,69,L,R,2022,2024,Korea University,15112,,,,15112,Asian,4,,,,,,,,,,
15115,55115,,,2003,10,11,South Korea,,Chuncheon,,,,,,,Ji-min,Lim,,Ji-Min Lim,,185,72,R,R,2022,2023,,15115,,,,15115,Asian,4,,,,,,,,,,
15119,55119,,,1998,12,21,South Korea,,Bucheon,,,,,,,Min-suk,Cho,,Min-Suk Cho,,180,70,R,R,2022,2024,Wonkwang University,15119,,,,15119,Asian,4,,,,,,,,,,
15143,55143,,,1993,7,26,United States,,,,,,,,,Wes,Benjamin,,Wes Benjamin,,188,74,R,L,2022,2024,,15143,,,,15143,Asian,4,,,,,,,,,,
15145,55145,,,1993,11,28,Dominican Republic,,,,,,,,,Yefry,Alcala,,Yefry Ram?rez Alcala,,188,74,R,R,2022,2022,,15145,,,,15145,Asian,4,,,,,,,,,,
15146,55146,,,1990,2,25,Dominican Republic,,,,,,,,,Ricardo,Pena,,F?lix Ricardo Pe?a,,188,74,R,R,2022,2024,,15146,,,,15146,Asian,4,,,,,,,,,,
15147,55147,,,1994,4,28,South Korea,,,,,,,,,Thomas edward pannone,Jr,,Thomas Edward Pannone Jr,,185,72,L,L,2022,2023,,15147,,,,15147,Asian,4,,,,,,,,,,
15149,55149,,,1992,11,20,South Korea,,,,,,,,,Shawn,Morimando,,Shawn Morimando,,182,71,L,L,2022,2022,,15149,,,,15149,Asian,4,,,,,,,,,,
15153,55153,,,1994,6,3,United States,,,,,,,,,Brandon,Waddell,,Brandon David Waddell,,190,74,L,L,2022,2024,,15153,,,,15153,Asian,4,,,,,,,,,,
15154,55154,,,1990,7,4,South Korea,,,,,,,,,Matt,Dermody,,Matt Dermody,,196,77,R,L,2022,2022,,15154,,,,15154,Asian,4,,,,,,,,,,
15432,55432,,,2004,4,20,South Korea,,Seoul,,,,,,,Young-cheol,Yoon,,Young-Cheol Yoon,,187,73,L,L,2023,2024,,15432,,,,15432,Asian,4,,,,,,,,,,
15441,55441,,,2004,6,2,South Korea,,Seoul,,,,,,,Jin-ha,Lee,,Jin-Ha Lee,,192,75,R,R,2023,2024,,15441,,,,15441,Asian,4,,,,,,,,,,
15444,55444,,,2004,2,21,South Korea,,Seoul,,,,,,,Tae-yeon,Lee,,Tae-Yeon Lee,,180,70,L,L,2023,2024,,15444,,,,15444,Asian,4,,,,,,,,,,
15445,55445,,,2000,4,14,South Korea,,Cheongju,,,,,,,Seok,Sang-ho,,Seok Sang-ho,,182,71,R,R,2023,2023,Korea University,15445,,,,15445,Asian,4,,,,,,,,,,
15448,55448,,,2004,12,30,South Korea,,Gunsan,,,,,,,Se-jin,Jang,,Se-Jin Jang,,179,70,L,L,2023,2023,,15448,,,,15448,Asian,4,,,,,,,,,,
15450,55450,,,2004,4,21,South Korea,,Changwon,,,,,,,Young-woo,Shin,,Young-Woo Shin,,182,71,R,R,2023,2024,,15450,,,,15450,Asian,4,,,,,,,,,,
15453,55453,,,2004,5,11,South Korea,,Seoul,,,,,,,Ji-hoon,Mok,,Ji-Hoon Mok,,181,71,R,R,2023,2024,,15453,,,,15453,Asian,4,,,,,,,,,,
15455,55455,,,2000,3,27,South Korea,,Changwon,,,,,,,Jun-ho,Lee,,Jun-Ho Lee,,181,71,R,R,2023,2024,Sungkyunkwan University,15455,,,,15455,Asian,4,,,,,,,,,,
15462,55462,,,2004,5,28,South Korea,,Daejeon,,,,,,,Young-jin,Song,,Young-Jin Song,,185,72,S,R,2023,2024,,15462,,,,15462,Asian,4,,,,,,,,,,
15474,55474,,,2004,7,21,South Korea,,Seoul,,,,,,,Sang-won,Oh,,Sang-Won Oh,,184,72,R,R,2023,2024,,15474,,,,15474,Asian,4,,,,,,,,,,
15475,55475,,,2004,2,8,South Korea,,Changwon,,,,,,,Yoon-sung,Park,,Yoon-Sung Park,,183,72,R,R,2023,2024,,15475,,,,15475,Asian,4,,,,,,,,,,
15496,55496,,,2004,8,14,South Korea,,Incheon,,,,,,,Ho-seong,Lee,,Ho-Seong Lee,,184,72,R,R,2023,2024,,15496,,,,15496,Asian,4,,,,,,,,,,
15497,55497,,,2004,5,28,South Korea,,Jeonju,,,,,,,Kwon-hoo,Park,,Kwon-Hoo Park,,184,72,R,R,2023,2024,,15497,,,,15497,Asian,4,,,,,,,,,,
15508,55508,,,2004,6,3,South Korea,,Cheonan,,,,,,,Jun-ho,Choi,,Jun-Ho Choi,,188,74,R,R,2023,2024,,15508,,,,15508,Asian,4,,,,,,,,,,
15509,55509,,,2002,1,1,South Korea,,Gimhae,,,,,,,Yoo-seong,Kim,,Yoo-Seong Kim,,190,74,R,R,2023,2024,Korea University,15509,,,,15509,Asian,4,,,,,,,,,,
15514,55514,,,2000,1,4,South Korea,,Busan,,,,,,,Seung-woo,Baek,,Seung-Woo Baek,,183,72,L,L,2023,2024,Dong-A University,15514,,,,15514,Asian,4,,,,,,,,,,
15518,55518,,,2004,4,21,South Korea,,Daegu,,,,,,,Jung-woon,Kim,,Jung-Woon Kim,,185,72,R,R,2023,2024,,15518,,,,15518,Asian,1,,,,,,,,,,
15528,55528,,,1995,10,12,South Korea,,,,,,,,,Kirkland kirk,McCarty,,Kirkland Kirk McCarty,,173,68,L,L,2023,2023,,15528,,,,15528,Asian,4,,,,,,,,,,
15533,55533,,,1994,10,29,South Korea,,,,,,,,,Shaun,Anderson,,Shaun Anderson,,193,75,R,R,2023,2023,,15533,,,,15533,Asian,4,,,,,,,,,,
15534,55534,,,1996,12,18,Dominican Republic,,,,,,,,,Adonis,Medina,,Adonis Medina,,185,72,R,R,2023,2023,,15534,,,,15534,Asian,4,,,,,,,,,,
15535,55535,,,1993,2,25,United States,,,,,,,,,Erick,Fedde,,Erick James Fedde,,193,75,R,R,2023,2023,,15535,,,,15535,Asian,4,,,,,,,,,,
15536,55536,,,1994,10,24,South Korea,,,,,,,,,Taylor browning,Widener,,Taylor Browning Widener,,183,72,L,R,2023,2023,,15536,,,,15536,Asian,4,,,,,,,,,,
15538,55538,,,1996,6,4,South Korea,,,,,,,,,Dylan michael,File,,Dylan Michael File,,185,72,R,R,2023,2023,,15538,,,,15538,Asian,4,,,,,,,,,,
